Country_Code,year,NGDP,NGDPD,GGR,GGX,PCPI,PPPEX,PCPI_2020,PCPI_2020_multiplier,GGR_in_2020_LCU,GGX_in_2020_LCU,EX_RATE,GGR_in_2020_USD,GGX_in_2020_USD,Fiscal_Deficit_in_2020_USD,Avg_Fiscal_Deficit_Pre_2019,Excess_Fiscal_Deficit,Excess_Fiscal_Deficit_2020,Excess_Fiscal_Deficit_2021,Excess_Fiscal_Deficit_2020_2021,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,Country_Code2,Small_States,IBRD_IDA
CZE,2023,6655.94,317.547,2765.96,2923.35,119.491,12.795,111.942,0.936823694,2591.216864,2738.663545,20.96048774,123.6238821,130.6583883,7.03450621,-0.267725239,7.30223145,17.93801975,11.9580663,29.89608606,26,NO,NO,ECA,Eastern Europe & Central Asia,NO,Czech Republic,High Income,CZ,NO,NONE
CZE,2024,6986.56,333.912,2901.76,3019.24,121.881,12.79,111.942,0.918453245,2665.130889,2773.030777,20.92335705,127.3758739,132.5327848,5.156910863,-0.267725239,5.424636102,17.93801975,11.9580663,29.89608606,26,NO,NO,ECA,Eastern Europe & Central Asia,NO,Czech Republic,High Income,CZ,NO,NONE
CZE,2025,7283.24,348.391,2988.64,3071.87,124.318,12.756,111.942,0.900448849,2691.117448,2766.061806,20.90536208,128.7285739,132.3135086,3.584934689,-0.267725239,3.852659928,17.93801975,11.9580663,29.89608606,26,NO,NO,ECA,Eastern Europe & Central Asia,NO,Czech Republic,High Income,CZ,NO,NONE
DEU,2014,2927.43,3890.1,1313.91,1296.94,99.3,0.769,105.972,1.067190332,1402.19205,1384.08183,0.752533354,1863.29555,1839.229879,-24.06567077,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2015,3026.18,3357.93,1364.86,1335.79,99.967,0.778,105.972,1.060069823,1446.846899,1416.030669,0.901204016,1605.459889,1571.265379,-34.19451004,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2016,3134.74,3468.9,1426.75,1390.37,100.342,0.753,105.972,1.05610811,1506.802246,1468.381033,0.903669751,1667.425787,1624.908913,-42.51687411,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2017,3259.86,3681.3,1485.16,1440.76,102.058,0.741,105.972,1.038350742,1542.116988,1496.014215,0.885518703,1741.484379,1689.421364,-52.06301436,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2018,3356.41,3965.57,1553.85,1492.2,104.05,0.735,105.972,1.018471889,1582.552544,1519.763752,0.846387783,1869.772433,1795.588007,-74.1844261,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2019,3449.05,3861.55,1610.56,1558.09,105.45,0.738,105.972,1.004950213,1618.532616,1565.802878,0.89317761,1812.106123,1753.070006,-59.03611679,-45.40489908,0,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2020,3307.1,3780.55,1512.66,1783,105.972,0.742,105.972,1,1512.66,1783,0.874766899,1729.214951,2038.25728,309.0423292,-45.40489908,354.4472283,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2021,3511.76,4318.49,1609.11,1721.44,107.116,0.74,105.972,0.98931999,1591.924688,1703.055003,0.813191648,1957.625478,2094.284917,136.659439,-45.40489908,182.0643381,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2022,3669.03,4556.81,1707.11,1684.41,108.529,0.737,105.972,0.976439477,1666.889596,1644.724419,0.805175112,2070.21997,2042.691578,-27.52839204,-45.40489908,17.87650704,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2023,3786.79,4726.37,1770.02,1738.35,110.185,0.734,105.972,0.961764305,1702.342056,1671.88298,0.80120473,2124.727916,2086.711321,-38.01659478,-45.40489908,7.388304301,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2024,3901.01,4877.58,1820.78,1780.36,112.08,0.733,105.972,0.945503212,1721.553338,1683.336099,0.799783909,2152.523098,2104.738641,-47.78445701,-45.40489908,-2.379557934,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DEU,2025,4028.2,5040.94,1881.85,1839.71,114.286,0.733,105.972,0.927252682,1744.950459,1705.876031,0.799096994,2183.652889,2134.75466,-48.89822927,-45.40489908,-3.493330195,354.4472283,182.0643381,536.5115664,36,NO,NO,WER,Western Europe,NO,Germany,High Income,DE,NO,NONE
DJI,2014,393.595,2.215,87.326,114.392,102.313,102.111,111.577,1.090545678,95.23299192,124.7497013,177.6952596,0.535934341,0.702042933,0.166108592,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2015,431.911,2.43,114.222,180.805,101.446,103.302,111.577,1.099865939,125.6288872,198.861261,177.7411523,0.706808106,1.118825092,0.412016986,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2016,462.704,2.604,112.771,151.212,104.224,106.126,111.577,1.070549969,120.7269906,161.880002,177.6897081,0.679425904,0.911026326,0.231600422,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2017,488.99,2.751,116.138,138.291,104.816,106.023,111.577,1.064503511,123.6293088,147.211255,177.7499091,0.695523893,0.828193138,0.132669245,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2018,535.438,3.013,123.93,138.829,104.971,104.579,111.577,1.062931667,131.7291215,147.5657404,177.7092599,0.741262,0.830377328,0.089115328,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2019,594.692,3.346,128.931,133.968,108.455,106.155,111.577,1.028786132,132.6424248,137.8244206,177.7322176,0.7463049,0.775461098,0.029156198,0.206302114,0,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2020,605.692,3.408,128.465,137.65,111.577,107.691,111.577,1,128.465,137.65,177.7265258,0.72282401,0.774504534,0.051680524,0.206302114,-0.15462159,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2021,663.321,3.732,126.061,145.831,114.199,107.839,111.577,0.977040079,123.1666494,142.4827318,177.738746,0.692964546,0.80164137,0.108676824,0.206302114,-0.097625291,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2022,721.272,4.058,134.724,153.659,116.597,108.179,111.577,0.956945719,128.923555,147.0433222,177.740759,0.725346036,0.827290955,0.101944918,0.206302114,-0.104357196,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2023,783.517,4.409,142.383,163.304,118.929,108.378,111.577,0.938181604,133.5811113,153.2088087,177.7085507,0.75168646,0.862135266,0.110448807,0.206302114,-0.095853308,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2024,847.139,4.767,151.245,171.192,121.308,108.472,111.577,0.919782702,139.1125347,157.4594403,177.7090413,0.782810676,0.886051937,0.103241261,0.206302114,-0.103060853,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DJI,2025,915.927,5.154,160.266,179.724,123.734,108.517,111.577,0.901748913,144.5196913,162.0659216,177.7118743,0.813224732,0.911958879,0.098734147,0.206302114,-0.107567967,-0.15462159,-0.097625291,-0.252246881,27,NO,NO,SSA,Sub-Saharan Africa,YES,Djibouti,Lower-Middle Income,DJ,YES,IDA
DMA,2014,1.414,0.524,0.389,0.455,103.123,1.811,107.754,1.044907538,0.406469032,0.47543293,2.698473282,0.150629259,0.176185895,0.025556635,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2015,1.46,0.541,0.678,0.488,102.245,1.841,107.754,1.053880385,0.714530901,0.514293628,2.6987061,0.264767957,0.190570447,-0.07419751,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2016,1.554,0.575,0.885,0.666,102.253,1.826,107.754,1.053797933,0.93261117,0.701829423,2.702608696,0.345078136,0.259685919,-0.085392217,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2017,1.414,0.524,0.788,0.784,102.827,1.738,107.754,1.047915431,0.825757359,0.821565698,2.698473282,0.306009092,0.304455747,-0.001553346,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2018,1.44,0.533,0.7,0.999,104.224,1.72,107.754,1.033869358,0.723708551,1.032835489,2.701688555,0.267872679,0.38229258,0.114419901,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2019,1.586,0.588,0.564,0.699,105.899,1.717,107.754,1.01751669,0.573879413,0.711244167,2.697278912,0.212762355,0.263689514,0.050927159,-0.004233307,0,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2020,1.472,0.545,0.498,0.549,107.754,1.723,107.754,1,0.498,0.549,2.700917431,0.184381793,0.203264266,0.018882473,-0.004233307,0.02311578,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2021,1.549,0.574,0.539,0.542,109.782,1.717,107.754,0.981527026,0.529043067,0.531987648,2.698606272,0.196043073,0.197134222,0.001091149,-0.004233307,0.005324456,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2022,1.631,0.604,0.551,0.506,111.978,1.721,107.754,0.962278305,0.530215346,0.486912822,2.700331126,0.196351974,0.180315968,-0.016036005,-0.004233307,-0.011802698,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2023,1.714,0.635,0.575,0.528,113.823,1.724,107.754,0.946680372,0.544341214,0.499847236,2.699212598,0.201666669,0.185182611,-0.016484058,-0.004233307,-0.012250751,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2024,1.779,0.659,0.602,0.54,116.1,1.725,107.754,0.928113695,0.558724444,0.501181395,2.699544765,0.206969876,0.185654041,-0.021315834,-0.004233307,-0.017082527,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DMA,2025,1.842,0.682,0.626,0.549,118.422,1.726,107.754,0.909915387,0.569607032,0.499543548,2.700879765,0.210896849,0.184955863,-0.025940986,-0.004233307,-0.021707679,0.02311578,0.005324456,0.028440236,28,NO,NO,LAC,Latin America & the Caribbean,YES,Dominica,Upper-Middle Income,DM,YES,IDA
DNK,2014,1981.17,352.994,1116.63,1093.95,99.775,7.329,102.943,1.031751441,1152.084611,1128.684489,5.612475,205.2721146,201.1028091,-4.169305463,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2015,2036.36,302.673,1083.3,1110.38,100,7.303,102.943,1.02943,1115.181519,1143.058483,6.727920892,165.7542556,169.8977295,4.143473868,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2016,2107.81,313.116,1103.92,1106.15,100.017,7.081,102.943,1.029255027,1136.215209,1138.510448,6.731722429,168.7852137,169.1261724,0.340958608,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2017,2175.11,329.417,1147.59,1114.52,101.075,6.852,102.943,1.018481326,1168.798985,1135.117807,6.602907561,177.0127741,171.9118126,-5.100961528,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2018,2245.95,355.675,1154.85,1144.15,101.792,6.748,102.943,1.011307372,1167.908318,1157.08733,6.31461306,184.9532675,183.2396251,-1.713642432,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2019,2314.51,347.031,1238.25,1150.13,102.533,6.675,102.943,1.003998713,1243.201406,1154.729039,6.669461806,186.4020579,173.1367647,-13.26529323,-1.299895389,0,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2020,2226.4,339.626,1181.86,1270.65,102.943,6.63,102.943,1,1181.86,1270.65,6.555446285,180.2867339,193.831197,13.54446305,-1.299895389,14.84435844,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2021,2325.72,370.592,1178.61,1248.23,103.87,6.547,102.943,0.991075383,1168.091357,1237.090025,6.275688628,186.1295909,197.124188,10.99459712,-1.299895389,12.29449251,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2022,2421.3,388.348,1210.41,1247.11,105.116,6.534,102.943,0.9793276,1185.38792,1221.329243,6.234871816,190.12226,195.8868248,5.764564851,-1.299895389,7.06446024,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2023,2512,405.758,1255.76,1261.96,106.588,6.525,102.943,0.965802905,1212.816656,1218.804634,6.19088225,195.9036865,196.8709118,0.967225311,-1.299895389,2.2671207,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2024,2602.91,423.442,1301.2,1303.12,108.187,6.52,102.943,0.951528372,1238.128718,1239.955652,6.147028401,201.4190658,201.7162719,0.297206122,-1.299895389,1.597101512,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DNK,2025,2697.02,441.859,1348.25,1347.19,109.918,6.516,102.943,0.936543605,1262.694916,1261.70218,6.103802344,206.870217,206.7075748,-0.162642262,-1.299895389,1.137253127,14.84435844,12.29449251,27.13885096,27,NO,NO,WER,Western Europe,NO,Denmark,High Income,DK,NO,NONE
DOM,2014,2925.67,67.264,416.84,497.375,118.216,21.359,136.285,1.15284733,480.5528812,573.3974409,43.49533183,11.04837832,13.18296509,2.134586767,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2015,3205.66,71.254,533.682,534.74,119.205,21.151,136.285,1.14328258,610.1493341,611.3589271,44.98919359,13.56213093,13.58901723,0.0268863,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2016,3487.29,75.777,483.73,591.949,121.129,20.819,136.285,1.125122803,544.2556535,666.0153181,46.02042836,11.8263926,14.47216686,2.645774256,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2017,3802.66,80.082,532.897,650.305,125.102,21.613,136.285,1.089391057,580.533226,708.4364513,47.48457831,12.22572142,14.91929541,2.693573993,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2018,4235.85,85.63,599.62,691.13,129.561,21.976,136.285,1.051898334,630.7392788,726.9984953,49.46689244,12.75073585,14.696668,1.945932153,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2019,4562.24,89.032,656.779,756.938,131.907,22.136,136.285,1.033190051,678.5775282,782.0608105,51.24269925,13.24242357,15.26189724,2.019473677,1.889350694,0,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2020,4431.43,77.883,553.912,898.946,136.285,22.553,136.285,1,553.912,898.946,56.89855296,9.735080616,15.79910126,6.064020648,1.889350694,4.174669955,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2021,4792.83,81.782,666.249,824.676,141.736,22.948,136.285,0.961541175,640.6258464,792.9599302,58.60494974,10.93125835,13.53059654,2.599338186,1.889350694,0.709987492,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2022,5232.4,90.275,757.205,860.388,147.405,23.448,136.285,0.924561582,700.0826527,795.4816904,57.96067571,12.0785799,13.72450684,1.645926942,1.889350694,-0.243423752,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2023,5715.47,96.579,827.045,910.457,153.302,23.952,136.285,0.888996882,735.2404263,809.3934342,59.17922116,12.42396253,13.67698693,1.253024397,1.889350694,-0.636326297,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2024,6239.14,103.698,902.905,1003.34,159.434,24.443,136.285,0.854805123,771.8078197,857.6601722,60.16644487,12.82787809,14.25479225,1.426914167,1.889350694,-0.462436527,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DOM,2025,6815.5,111.403,986.215,1093.74,165.811,24.933,136.285,0.821929788,810.5994854,898.9774858,61.17878334,13.249683,14.69426878,1.444585779,1.889350694,-0.444764915,4.174669955,0.709987492,4.884657447,28,NO,NO,LAC,Latin America & the Caribbean,NO,Dominican Republic,Upper-Middle Income,DO,NO,IBRD
DZA,2014,17228.6,213.81,5738.07,6995.77,164.77,34.04,213.417,1.295241852,7432.188415,9061.214093,80.57901875,92.23478432,112.4512836,20.21649932,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2015,16712.69,165.979,5104.74,7656.33,172.653,35.011,213.417,1.23610363,6309.987643,9464.017304,100.6915935,62.66647913,93.99014331,31.32366418,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2016,17514.6,160.034,5011.58,7297.49,183.699,37.156,213.417,1.161775513,5822.330926,8478.04519,109.4429934,53.19966813,77.46539938,24.26573124,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2017,18575.8,167.39,6047.89,7282.63,193.97,38.856,213.417,1.100257772,6654.237976,8012.770257,110.9731764,59.96258006,72.20456795,12.24198788,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2018,20259,173.757,6826.88,7732.07,202.253,40.812,213.417,1.055198192,7203.711435,8158.866287,116.5938638,61.78465314,69.97680683,8.192153688,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2019,20202.24,169.267,6586.5,7725.48,206.2,39.666,213.417,1.035,6817.0275,7995.8718,119.3513207,57.11731936,66.99441408,9.877094725,19.24800726,0,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2020,18268.97,147.323,5143.06,7241.69,213.417,37.414,213.417,1,5143.06,7241.69,124.0062312,41.47420617,58.39779122,16.92358505,19.24800726,-2.324422217,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2021,20048.53,155.306,5567.47,7848.2,221.527,38.939,213.417,0.963390467,5363.647524,7560.881064,129.0905052,41.54951222,58.57038868,17.02087645,19.24800726,-2.227130811,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2022,21573.76,160.849,5976.25,7959.76,231.496,40.143,213.417,0.921903618,5509.526498,7338.131544,134.1243029,41.07776427,54.71142354,13.63365927,19.24800726,-5.614347993,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2023,22995.46,164.854,6114.8,8290.43,243.533,41.549,213.417,0.876337088,5358.626024,7265.211283,139.4898516,38.41588447,52.08415665,13.66827218,19.24800726,-5.579735083,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2024,24564.88,169.332,6396.82,8662.16,257.902,43.109,213.417,0.827512001,5293.445316,7168.041352,145.0693313,36.4890723,49.41114217,12.92206988,19.24800726,-6.325937384,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
DZA,2025,26366.53,174.761,6871.21,9136.31,275.955,44.955,213.417,0.773376094,5314.02955,7065.803741,150.8719337,35.22212131,46.83312243,11.61100112,19.24800726,-7.637006145,-2.324422217,-2.227130811,-4.551553028,2,YES,YES,MENA,Middle East & North Africa,NO,Algeria,Upper-Middle Income,DZ,NO,IBRD
ECU,2014,101.726,101.726,39.032,44.346,99.282,0.544,105.486,1.062488669,41.47105771,47.1171225,1,41.47105771,47.1171225,5.646064785,5.63984897,0,2.66215103,-2.768976718,-0.106825688,29,YES,YES,LAC,Latin America & the Caribbean,NO,Ecuador,Upper-Middle Income,EC,NO,IBRD
