Country,Tax_Type,month,IDA,LCU_USD_ex_rate,Income_Group,Units (LCU),Region_Code,Units(LCU),Country_Code,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
Philippines,PIT,4,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,45775.29427,,883.7648923,,,,,2019,0,Apr,
Philippines,PIT,5,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,49240.62968,,950.6687063,,,,,2019,0,May,
Philippines,PIT,6,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,57132.6798,,1103.037291,,,,,2019,0,Jun,
Philippines,PIT,7,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,39724.34074,,766.9416062,,,,,2019,0,Jul,
Philippines,PIT,8,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,51319.31803,,990.8010924,,,,,2019,0,Aug,
Philippines,PIT,9,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,51211.59839,,988.7213934,,,,,2019,0,Sep,
Philippines,PIT,10,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,37234.79495,,718.8769634,,,,,2019,0,Oct,
Philippines,PIT,11,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,53501.58637,,1032.933255,,,,,2019,0,Nov,
Philippines,PIT,12,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,59183.03076,,1142.622579,,,,,2019,0,Dec,
Philippines,PIT,13,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,45820.53859,0.13429165,884.6384058,39434.3207,761.3423079,6386.217889,123.2960979,2020,0,Jan,
Philippines,PIT,14,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,47615.76135,0.139402409,919.2980377,40795.52333,787.6224906,6820.23802,131.6755472,2020,0,Feb,
Philippines,PIT,15,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,55830.64264,0.248271975,1077.899392,43661.86835,842.9618421,12168.77429,234.9375502,2020,0,Mar,
Philippines,PIT,16,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,29879.0451,-0.362801891,576.8625083,45775.29427,883.7648923,-15896.24918,-306.902384,2020,0,Apr,
Philippines,PIT,17,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,29010.96739,-0.42485477,560.1028868,49240.62968,950.6687063,-20229.6623,-390.5658195,2020,0,May,
Philippines,PIT,18,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,73003.49197,0.247377622,1409.448574,57132.6798,1103.037291,15870.81217,306.4112822,2020,0,Jun,
Philippines,PIT,19,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,36439.11154,-0.104532166,703.515029,39724.34074,766.9416062,-3285.229202,-63.42657711,2020,0,Jul,
Philippines,PIT,20,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,51319.31803,990.8010924,-51319.31803,-990.8010924,2020,0,Aug,
Philippines,PIT,21,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,51211.59839,988.7213934,-51211.59839,-988.7213934,2020,0,Sep,
Philippines,PIT,22,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,,,,37234.79495,718.8769634,,,2020,0,Oct,
Philippines,Tax Revenue,1,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,233463.8192,,4507.39051,,,,,2019,0,Jan,
Philippines,Tax Revenue,2,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,179920.8096,,3473.657515,,,,,2019,0,Feb,
Philippines,Tax Revenue,3,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,197345.8359,,3810.075374,,,,,2019,0,Mar,
Philippines,Tax Revenue,4,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,289603.6666,,5591.259592,,,,,2019,0,Apr,
Philippines,Tax Revenue,5,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,263643.7216,,5090.061549,,,,,2019,0,May,
Philippines,Tax Revenue,6,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,211495.6622,,4083.260285,,,,,2019,0,Jun,
Philippines,Tax Revenue,7,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,235587.942,,4548.40008,,,,,2019,0,Jul,
Philippines,Tax Revenue,8,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,260116.6002,,5021.964857,,,,,2019,0,Aug,
Philippines,Tax Revenue,9,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,209905.7101,,4052.56373,,,,,2019,0,Sep,
Philippines,Tax Revenue,10,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,236992.6479,,4575.520164,,,,,2019,0,Oct,
Philippines,Tax Revenue,11,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,282953.8491,,5462.874286,,,,,2019,0,Nov,
Philippines,Tax Revenue,12,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,215699.2598,,4164.417425,,,,,2019,0,Dec,
Philippines,Tax Revenue,13,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,250768.0794,0.048555873,4841.476788,233463.8192,4507.39051,17304.2602,334.0862772,2020,0,Jan,
Philippines,Tax Revenue,14,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,187000.0692,0.01461033,3610.333884,179920.8096,3473.657515,7079.259545,136.6763698,2020,0,Feb,
Philippines,Tax Revenue,15,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,176338.0519,-0.127717859,3404.486676,197345.8359,3810.075374,-21007.78405,-405.588698,2020,0,Mar,
Philippines,Tax Revenue,16,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,124930.4029,-0.578882786,2411.980214,289603.6666,5591.259592,-164673.2637,-3179.279378,2020,0,Apr,
Philippines,Tax Revenue,17,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,145194.4567,-0.462384834,2803.210016,263643.7216,5090.061549,-118449.2649,-2286.851533,2020,0,May,
Philippines,Tax Revenue,18,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,325454.3579,0.502199234,6283.414232,211495.6622,4083.260285,113958.6957,2200.153947,2020,0,Jun,
Philippines,Tax Revenue,19,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,210482.2245,-0.127829735,4063.694257,235587.942,4548.40008,-25105.71744,-484.7058227,2020,0,Jul,
Philippines,Tax Revenue,20,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,260116.6002,5021.964857,-260116.6002,-5021.964857,2020,0,Aug,
Philippines,Tax Revenue,21,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,209905.7101,4052.56373,-209905.7101,-4052.56373,2020,0,Sep,
Philippines,Tax Revenue,22,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,,,,236992.6479,4575.520164,,,2020,0,Oct,
Philippines,VAT,1,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,73893.82426,,1426.637855,,,,,2019,0,Jan,
Philippines,VAT,2,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,58533.15722,,1130.075736,,,,,2019,0,Feb,
Philippines,VAT,3,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,63480.44886,,1225.591074,,,,,2019,0,Mar,
Philippines,VAT,4,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,66736.19654,,1288.448463,,,,,2019,0,Apr,
Philippines,VAT,5,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,70629.03803,,1363.605962,,,,,2019,0,May,
Philippines,VAT,6,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,67976.30479,,1312.390726,,,,,2019,0,Jun,
Philippines,VAT,7,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,69715.03009,,1345.959584,,,,,2019,0,Jul,
Philippines,VAT,8,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,66936.69788,,1292.31946,,,,,2019,0,Aug,
Philippines,VAT,9,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,74337.01689,,1435.194394,,,,,2019,0,Sep,
Philippines,VAT,10,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,73598.26797,,1420.931671,,,,,2019,0,Oct,
Philippines,VAT,11,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,75491.82327,,1457.489769,,,,,2019,0,Nov,
Philippines,VAT,12,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,71459.18859,,1379.63334,,,,,2019,0,Dec,
Philippines,VAT,13,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,82365.27696,0.08811533,1590.192729,73893.82426,1426.637855,8471.452695,163.5548738,2020,0,Jan,
Philippines,VAT,14,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,61994.28917,0.033924065,1196.898396,58533.15722,1130.075736,3461.131956,66.82265967,2020,0,Feb,
Philippines,VAT,15,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,50389.86174,-0.225106377,972.8564597,63480.44886,1225.591074,-13090.58712,-252.7346138,2020,0,Mar,
Philippines,VAT,16,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,35266.97712,-0.48412356,680.885109,66736.19654,1288.448463,-31469.21942,-607.5633539,2020,0,Apr,
Philippines,VAT,17,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,35639.54085,-0.507407587,688.0780447,70629.03803,1363.605962,-34989.49718,-675.5279174,2020,0,May,
Philippines,VAT,18,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,64598.4854,-0.072308255,1247.176548,67976.30479,1312.390726,-3377.819395,-65.21417811,2020,0,Jun,
Philippines,VAT,19,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,58601.2029,-0.179423603,1131.389467,69715.03009,1345.959584,-11113.82719,-214.5701179,2020,0,Jul,
Philippines,VAT,20,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,66936.69788,1292.31946,-66936.69788,-1292.31946,2020,0,Aug,
Philippines,VAT,21,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,0,-1,0,74337.01689,1435.194394,-74337.01689,-1435.194394,2020,0,Sep,
Philippines,VAT,22,IBRD,0.019306591,Lower-Middle Income,,EAP,mill lcu,PHL,,,,73598.26797,1420.931671,,,2020,0,Oct,
Albania,Tax Revenue,1,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,33029.51,,300.6760989,,,,,2019,0,Jan,
Albania,Tax Revenue,2,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,64590.2,,587.9811526,,,,,2019,0,Feb,
Albania,Tax Revenue,3,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,101552.48,,924.4582652,,,,,2019,0,Mar,
Albania,Tax Revenue,4,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,140450.44,,1278.556369,,,,,2019,0,Apr,
Albania,Tax Revenue,5,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,176917.68,,1610.527006,,,,,2019,0,May,
Albania,Tax Revenue,6,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,212210.83,,1931.8096,,,,,2019,0,Jun,
Albania,Tax Revenue,7,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,249803.01,,2274.020854,,,,,2019,0,Jul,
Albania,Tax Revenue,8,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,288460.67,,2625.931445,,,,,2019,0,Aug,
Albania,Tax Revenue,9,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,323397.12,,2943.966908,,,,,2019,0,Sep,
Albania,Tax Revenue,10,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,361019.976,,3286.457413,,,,,2019,0,Oct,
Albania,Tax Revenue,11,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,394409.36,,3590.409537,,,,,2019,0,Nov,
Albania,Tax Revenue,12,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,426270.68,,3880.451303,,,,,2019,0,Dec,
Albania,Tax Revenue,13,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,34315.48,0.024539196,312.3826135,33029.51,300.6760989,1285.97,11.70651465,2020,0,Jan,
Albania,Tax Revenue,14,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,66979.11,0.022617861,609.7280129,64590.2,587.9811526,2388.91,21.74686029,2020,0,Feb,
Albania,Tax Revenue,15,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,97001.31,-0.058050334,883.0277977,101552.48,924.4582652,-4551.17,-41.43046751,2020,0,Mar,
Albania,Tax Revenue,16,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,123391.116,-0.133633963,1123.260969,140450.44,1278.556369,-17059.324,-155.2954007,2020,0,Apr,
Albania,Tax Revenue,17,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,149689.83,-0.165624218,1362.664905,176917.68,1610.527006,-27227.85,-247.8621002,2020,0,May,
Albania,Tax Revenue,18,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,182354.54,-0.152597645,1660.020136,212210.83,1931.8096,-29856.29,-271.7894635,2020,0,Jun,
Albania,Tax Revenue,19,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,219122.66,-0.134971822,1994.729761,249803.01,2274.020854,-30680.35,-279.291093,2020,0,Jul,
Albania,Tax Revenue,20,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,0,-1,0,288460.67,2625.931445,-288460.67,-2625.931445,2020,0,Aug,
Albania,Tax Revenue,21,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,0,-1,0,323397.12,2943.966908,-323397.12,-2943.966908,2020,0,Sep,
Albania,Tax Revenue,22,IBRD,0.009103256,Upper-Middle Income,,ECA,mill lcu,ALB,,,,361019.976,3286.457413,,,2020,0,Oct,
Bulgaria,CIT,1,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,15.015991,,8.595301088,,,,,2019,0,Jan,
Bulgaria,CIT,2,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,42.265122,,24.19297195,,,,,2019,0,Feb,
Bulgaria,CIT,3,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,444.450391,,254.4077796,,,,,2019,0,Mar,
Bulgaria,CIT,4,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,543.635108,,311.1820882,,,,,2019,0,Apr,
Bulgaria,CIT,5,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,149.7471,,85.71671437,,,,,2019,0,May,
Bulgaria,CIT,6,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,110.743132,,63.39045907,,,,,2019,0,Jun,
Bulgaria,CIT,7,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Jul,
Bulgaria,CIT,8,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Aug,
Bulgaria,CIT,9,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Sep,
Bulgaria,CIT,10,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Oct,
Bulgaria,CIT,11,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Nov,
Bulgaria,CIT,12,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Dec,
Bulgaria,CIT,13,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,15.547233,0.023121423,8.899389239,15.015991,8.595301088,0.531242,0.304088151,2020,0,Jan,
Bulgaria,CIT,14,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,58.912699,0.377383459,33.72220893,42.265122,24.19297195,16.647577,9.529236978,2020,0,Feb,
Bulgaria,CIT,15,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,209.65257,-0.533872239,120.0071952,444.450391,254.4077796,-234.797821,-134.4005844,2020,0,Mar,
Bulgaria,CIT,16,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,275.06692,-0.500012739,157.4510132,543.635108,311.1820882,-268.568188,-153.731075,2020,0,Apr,
Bulgaria,CIT,17,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,103.559083,-0.316626953,59.27823869,149.7471,85.71671437,-46.188017,-26.43847567,2020,0,May,
Bulgaria,CIT,18,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,388.933524,2.470456836,222.6293784,110.743132,63.39045907,278.190392,159.2389193,2020,0,Jun,
Bulgaria,CIT,19,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Jul,
Bulgaria,CIT,20,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Aug,
Bulgaria,CIT,21,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Sep,
Bulgaria,CIT,22,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,,,,0,0,,,2020,0,Oct,
Bulgaria,Customs Duties,1,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,19.889932,,11.3851929,,,,,2019,0,Jan,
Bulgaria,Customs Duties,2,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,19.992853,,11.4441059,,,,,2019,0,Feb,
Bulgaria,Customs Duties,3,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,19.155001,,10.96451116,,,,,2019,0,Mar,
Bulgaria,Customs Duties,4,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,17.863204,,10.22507384,,,,,2019,0,Apr,
Bulgaria,Customs Duties,5,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,19.756533,,11.308834,,,,,2019,0,May,
Bulgaria,Customs Duties,6,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,18.103406,,10.36256783,,,,,2019,0,Jun,
Bulgaria,Customs Duties,7,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Jul,
Bulgaria,Customs Duties,8,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Aug,
Bulgaria,Customs Duties,9,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Sep,
Bulgaria,Customs Duties,10,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Oct,
Bulgaria,Customs Duties,11,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Nov,
Bulgaria,Customs Duties,12,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Dec,
Bulgaria,Customs Duties,13,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,21.404096,0.063387773,12.25191528,19.889932,11.3851929,1.514164,0.866722381,2020,0,Jan,
Bulgaria,Customs Duties,14,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,18.234369,-0.098752575,10.43753234,19.992853,11.4441059,-1.758484,-1.006573555,2020,0,Feb,
Bulgaria,Customs Duties,15,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,15.004243,-0.225966102,8.588576417,19.155001,10.96451116,-4.150758,-2.375934745,2020,0,Mar,
Bulgaria,Customs Duties,16,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,14.74595,-0.184279326,8.440726961,17.863204,10.22507384,-3.117254,-1.78434688,2020,0,Apr,
Bulgaria,Customs Duties,17,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,17.390895,-0.130160212,9.954719519,19.756533,11.308834,-2.365638,-1.354114482,2020,0,May,
Bulgaria,Customs Duties,18,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,17.427651,-0.048723795,9.975759015,18.103406,10.36256783,-0.675755,-0.386808815,2020,0,Jun,
Bulgaria,Customs Duties,19,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Jul,
Bulgaria,Customs Duties,20,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Aug,
Bulgaria,Customs Duties,21,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Sep,
Bulgaria,Customs Duties,22,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,,,,0,0,,,2020,0,Oct,
Bulgaria,Excises,1,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,408.534313,,233.849063,,,,,2019,0,Jan,
Bulgaria,Excises,2,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,446.050143,,255.3234934,,,,,2019,0,Feb,
Bulgaria,Excises,3,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,421.929799,,241.516771,,,,,2019,0,Mar,
Bulgaria,Excises,4,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,441.06886,,252.472158,,,,,2019,0,Apr,
Bulgaria,Excises,5,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,487.904849,,279.2815392,,,,,2019,0,May,
Bulgaria,Excises,6,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,643.559082,,368.3795547,,,,,2019,0,Jun,
Bulgaria,Excises,7,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Jul,
Bulgaria,Excises,8,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Aug,
Bulgaria,Excises,9,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Sep,
Bulgaria,Excises,10,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Oct,
Bulgaria,Excises,11,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Nov,
Bulgaria,Excises,12,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Dec,
Bulgaria,Excises,13,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,489.034786,0.182876173,279.9283263,408.534313,233.849063,80.500473,46.07926331,2020,0,Jan,
Bulgaria,Excises,14,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,430.995813,-0.045188945,246.7062467,446.050143,255.3234934,-15.05433,-8.617246709,2020,0,Feb,
Bulgaria,Excises,15,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,400.595179,-0.061803972,229.3046245,421.929799,241.516771,-21.33462,-12.21214654,2020,0,Mar,
Bulgaria,Excises,16,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,419.913458,-0.059234317,240.3625976,441.06886,252.472158,-21.155402,-12.10956039,2020,0,Apr,
Bulgaria,Excises,17,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,356.509977,-0.277954403,204.0698208,487.904849,279.2815392,-131.394872,-75.21171837,2020,0,May,
Bulgaria,Excises,18,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,449.315875,-0.310091636,257.1928306,643.559082,368.3795547,-194.243207,-111.1867241,2020,0,Jun,
Bulgaria,Excises,19,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Jul,
Bulgaria,Excises,20,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Aug,
Bulgaria,Excises,21,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,0,0,0,0,2020,0,Sep,
Bulgaria,Excises,22,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,,,,0,0,,,2020,0,Oct,
Bulgaria,PIT,1,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,364.907802,,208.8768185,,,,,2019,0,Jan,
Bulgaria,PIT,2,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,279.906886,,160.2214574,,,,,2019,0,Feb,
Bulgaria,PIT,3,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,272.195516,,155.8073932,,,,,2019,0,Mar,
Bulgaria,PIT,4,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,442.333066,,253.1958019,,,,,2019,0,Apr,
Bulgaria,PIT,5,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,335.63787,,192.1224213,,,,,2019,0,May,
Bulgaria,PIT,6,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,288.66476,,165.2345507,,,,,2019,0,Jun,
Bulgaria,PIT,7,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Jul,
Bulgaria,PIT,8,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Aug,
Bulgaria,PIT,9,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Sep,
Bulgaria,PIT,10,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Oct,
Bulgaria,PIT,11,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Nov,
Bulgaria,PIT,12,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,0,,0,,,,,2019,0,Dec,
Bulgaria,PIT,13,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,365.654752,-0.009815455,209.3043801,364.907802,208.8768185,0.74695,0.427561534,2020,0,Jan,
Bulgaria,PIT,14,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,308.46935,0.088996556,176.570893,279.906886,160.2214574,28.562464,16.3494356,2020,0,Feb,
Bulgaria,PIT,15,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,323.689557,0.175102613,185.2830893,272.195516,155.8073932,51.494041,29.47569605,2020,0,Mar,
Bulgaria,PIT,16,IBRD,0.572409845,Upper-Middle Income,,ECA,mill lcu,BGR,428.934613,-0.041770012,245.5263955,442.333066,253.1958019,-13.398453,-7.669406411,2020,0,Apr,
