Sno,Country_Code,GDP_Constant_USD_value_crisis,GDP_Constant_USD_value_pre_crisis,GDP_Constant_USD_crisis_year,GDP_Constant_USD_turn_around_year,GDP_Constant_USD_recovery_year_1_2,GDP_Constant_USD_recovery_year_3_4,GDP_Constant_USD_recovery_year,GDP_Constant_USD_recovery_year_1_2_str,GDP_Constant_USD_recovery_year_3_4_str,GDP_Constant_USD_recovery_year_str,GDP_Constant_USD_crisis_shock,GDP_Constant_USD_recovery_time_1_2,GDP_Constant_USD_recovery_time_3_4,GDP_Constant_USD_recovery_time,GDP_growth_rate_value_crisis,GDP_growth_rate_value_pre_crisis,GDP_growth_rate_crisis_year,GDP_growth_rate_turn_around_year,GDP_growth_rate_recovery_year_1_2,GDP_growth_rate_recovery_year_3_4,GDP_growth_rate_recovery_year,GDP_growth_rate_recovery_year_1_2_str,GDP_growth_rate_recovery_year_3_4_str,GDP_growth_rate_recovery_year_str,GDP_growth_rate_crisis_shock,GDP_growth_rate_recovery_time_1_2,GDP_growth_rate_recovery_time_3_4,GDP_growth_rate_recovery_time,revenue_deficit_value_crisis,revenue_deficit_value_pre_crisis,revenue_deficit_crisis_year,revenue_deficit_turn_around_year,revenue_deficit_recovery_year_1_2,revenue_deficit_recovery_year_3_4,revenue_deficit_recovery_year,revenue_deficit_recovery_year_1_2_str,revenue_deficit_recovery_year_3_4_str,revenue_deficit_recovery_year_str,revenue_deficit_crisis_shock,revenue_deficit_recovery_time_1_2,revenue_deficit_recovery_time_3_4,revenue_deficit_recovery_time,govt_expenditure_value_crisis,govt_expenditure_value_pre_crisis,govt_expenditure_crisis_year,govt_expenditure_turn_around_year,govt_expenditure_recovery_year_1_2,govt_expenditure_recovery_year_3_4,govt_expenditure_recovery_year,govt_expenditure_recovery_year_1_2_str,govt_expenditure_recovery_year_3_4_str,govt_expenditure_recovery_year_str,govt_expenditure_crisis_shock,govt_expenditure_recovery_time_1_2,govt_expenditure_recovery_time_3_4,govt_expenditure_recovery_time,Total_Revenue_excl_SC_value_crisis,Total_Revenue_excl_SC_value_pre_crisis,Total_Revenue_excl_SC_crisis_year,Total_Revenue_excl_SC_turn_around_year,Total_Revenue_excl_SC_recovery_year_1_2,Total_Revenue_excl_SC_recovery_year_3_4,Total_Revenue_excl_SC_recovery_year,Total_Revenue_excl_SC_recovery_year_1_2_str,Total_Revenue_excl_SC_recovery_year_3_4_str,Total_Revenue_excl_SC_recovery_year_str,Total_Revenue_excl_SC_crisis_shock,Total_Revenue_excl_SC_recovery_time_1_2,Total_Revenue_excl_SC_recovery_time_3_4,Total_Revenue_excl_SC_recovery_time,Tax_Revenue_value_crisis,Tax_Revenue_value_pre_crisis,Tax_Revenue_crisis_year,Tax_Revenue_turn_around_year,Tax_Revenue_recovery_year_1_2,Tax_Revenue_recovery_year_3_4,Tax_Revenue_recovery_year,Tax_Revenue_recovery_year_1_2_str,Tax_Revenue_recovery_year_3_4_str,Tax_Revenue_recovery_year_str,Tax_Revenue_crisis_shock,Tax_Revenue_recovery_time_1_2,Tax_Revenue_recovery_time_3_4,Tax_Revenue_recovery_time,Income_Taxes_value_crisis,Income_Taxes_value_pre_crisis,Income_Taxes_crisis_year,Income_Taxes_turn_around_year,Income_Taxes_recovery_year_1_2,Income_Taxes_recovery_year_3_4,Income_Taxes_recovery_year,Income_Taxes_recovery_year_1_2_str,Income_Taxes_recovery_year_3_4_str,Income_Taxes_recovery_year_str,Income_Taxes_crisis_shock,Income_Taxes_recovery_time_1_2,Income_Taxes_recovery_time_3_4,Income_Taxes_recovery_time,Value_Added_Tax_value_crisis,Value_Added_Tax_value_pre_crisis,Value_Added_Tax_crisis_year,Value_Added_Tax_turn_around_year,Value_Added_Tax_recovery_year_1_2,Value_Added_Tax_recovery_year_3_4,Value_Added_Tax_recovery_year,Value_Added_Tax_recovery_year_1_2_str,Value_Added_Tax_recovery_year_3_4_str,Value_Added_Tax_recovery_year_str,Value_Added_Tax_crisis_shock,Value_Added_Tax_recovery_time_1_2,Value_Added_Tax_recovery_time_3_4,Value_Added_Tax_recovery_time,Excise_Taxes_value_crisis,Excise_Taxes_value_pre_crisis,Excise_Taxes_crisis_year,Excise_Taxes_turn_around_year,Excise_Taxes_recovery_year_1_2,Excise_Taxes_recovery_year_3_4,Excise_Taxes_recovery_year,Excise_Taxes_recovery_year_1_2_str,Excise_Taxes_recovery_year_3_4_str,Excise_Taxes_recovery_year_str,Excise_Taxes_crisis_shock,Excise_Taxes_recovery_time_1_2,Excise_Taxes_recovery_time_3_4,Excise_Taxes_recovery_time,Trade_Taxes_value_crisis,Trade_Taxes_value_pre_crisis,Trade_Taxes_crisis_year,Trade_Taxes_turn_around_year,Trade_Taxes_recovery_year_1_2,Trade_Taxes_recovery_year_3_4,Trade_Taxes_recovery_year,Trade_Taxes_recovery_year_1_2_str,Trade_Taxes_recovery_year_3_4_str,Trade_Taxes_recovery_year_str,Trade_Taxes_crisis_shock,Trade_Taxes_recovery_time_1_2,Trade_Taxes_recovery_time_3_4,Trade_Taxes_recovery_time,Total_Non_Tax_Revenue_value_crisis,Total_Non_Tax_Revenue_value_pre_crisis,Total_Non_Tax_Revenue_crisis_year,Total_Non_Tax_Revenue_turn_around_year,Total_Non_Tax_Revenue_recovery_year_1_2,Total_Non_Tax_Revenue_recovery_year_3_4,Total_Non_Tax_Revenue_recovery_year,Total_Non_Tax_Revenue_recovery_year_1_2_str,Total_Non_Tax_Revenue_recovery_year_3_4_str,Total_Non_Tax_Revenue_recovery_year_str,Total_Non_Tax_Revenue_crisis_shock,Total_Non_Tax_Revenue_recovery_time_1_2,Total_Non_Tax_Revenue_recovery_time_3_4,Total_Non_Tax_Revenue_recovery_time,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,year,ln_GDP_Constant_USD,ln_GDP_PC,Total_Revenue_excl_SC,Tax_Revenue,Income_Taxes,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Total_Non_Tax_Revenue
112,LTU,36521628847.8295,42872888580.59381,2008,2009.0,2009.0,2009.0,2014.0,2009,2009,2014,-6351259732.764314,1.0,1.0,6.0,-14.814165,11.086956,2007,2009.0,2011.0,,2017.0,2011,Did not Recover,Did not Recover,-25.901121,4.0,,10.0,,-5.945394,2007,,,,,Trend,Trend,Trend,,,,,32.571773972895485,41.75046200883351,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-9.178688035938023,1.0,1.0,8.0,22.08827002288329,25.54779086126743,2008,2013.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-3.4595208383841403,1.0,1.0,9.0,16.14778896882494,21.11702348911182,2008,2011.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.969234520286879,1.0,1.0,9.0,4.302353317346123,9.19332945926107,2008,2011.0,2009.0,,2017.0,2009,Did not Recover,Did not Recover,-4.8909761419149484,1.0,,9.0,7.3175904956376465,8.052697909851588,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.7351074142139415,1.0,1.0,10.0,2.82847161833938,3.42984963801745,2009,2012.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.6013780196780698,1.0,1.0,8.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,4.430767372155613,2008,,,,,Trend,Trend,Trend,,,,,56.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Lithuania,High,2007,24.455564000000003,9.467170699999999,25.368227678110262,20.95817981474467,9.038965600358113,8.052697909851588,2.876846527323439,,4.410047863365586
113,LUX,50743806576.056435,53744023972.42477,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-3000217396.368332,1.0,1.0,4.0,-4.3586078,8.3545561,2007,2009.0,2010.0,,2017.0,2010,Did not Recover,Did not Recover,-12.713163900000001,3.0,,10.0,-8.104158400000001,-2.6043885,2007,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-5.499769900000001,,,10.0,37.81109209571403,41.1290360311654,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-3.317943935451368,1.0,1.0,8.0,32.06304413297811,33.02487762663277,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.9618334936546588,1.0,1.0,3.0,26.22666975558902,26.756967844876552,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.530298089287534,1.0,1.0,3.0,,13.21737784888143,2008,,,,,Trend,Trend,Trend,,,,,6.650381599307615,6.828704376126309,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.17832277681869346,1.0,1.0,2.0,2.652034594675722,3.771439062131186,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.1194044674554642,1.0,1.0,9.0,,0.0020692910907714,2008,,,,,Trend,Trend,Trend,,,,,5.63468153762452,6.365781950746154,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.7311004131216343,1.0,1.0,9.0,57.0,NO,NO,WER,Western Europe,NO,Luxembourg,High,2007,24.707499,11.625972,31.99407999139299,26.1215551789989,12.520471233760992,6.828704376126309,3.750073966486457,0.0022243739745561,5.872524812394098
114,LVA,23757368290.09552,29955788645.95138,2007,2010.0,2008.0,2008.0,2017.0,2008,2008,2017,-6198420355.855862,1.0,1.0,10.0,-14.40169,-3.5476446000000004,2008,2009.0,2011.0,2011.0,2011.0,2011,2011,2011,-10.8540454,3.0,3.0,3.0,-27.237831,-10.400278,2007,2010.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-16.837553,,,10.0,,42.17599696230664,2008,,,,,Trend,Trend,Trend,,,,,25.481618824688926,25.62536296033994,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.14374413565101918,1.0,1.0,2.0,18.59681839910766,19.712188411153537,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-1.1153700120458758,1.0,1.0,5.0,6.916540075423594,8.975237156584944,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.05869708116135,1.0,1.0,9.0,6.050071705529294,6.519625477393126,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.4695537718638328,1.0,1.0,2.0,3.225963248369888,3.6695012482073617,2009,2014.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.4435379998374738,1.0,1.0,8.0,-0.0120856298426385,0.1474150141643063,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.1595006440069448,1.0,1.0,10.0,,5.769430413535378,2008,,,,,Trend,Trend,Trend,,,,,53.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Latvia,High,2008,24.086868,9.4932613,25.481618824688923,19.712188411153537,8.975237156584944,6.519625477393126,3.081503839678042,0.1432754301671394,5.769430413535378
115,MAC,,22158738446.46916,2008,,,,,Trend,Trend,Trend,,,,,-21.594503,14.447653,2007,2015.0,2010.0,2010.0,2010.0,2010,2010,2010,-36.042156,3.0,3.0,3.0,11.835652,17.452582999999994,2007,2016.0,2008.0,2008.0,2010.0,2008,2008,2010,-5.6169309999999975,1.0,1.0,3.0,10.467699149235788,17.14344815917016,2009,2013.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-6.67574900993437,1.0,1.0,8.0,,30.273369844271574,2008,,,,,Trend,Trend,Trend,,,,,,28.141649637577487,2008,,,,,Trend,Trend,Trend,,,,,1.2031630650820049,2.1185311487756397,2007,2013.0,2008.0,2008.0,2015.0,2008,2008,2015,-0.9153680836936344,1.0,1.0,8.0,0.2169422378650119,0.5721791624542858,2007,2009.0,2008.0,2012.0,2012.0,2008,2012,2012,-0.3552369245892739,1.0,5.0,5.0,0.2668844506078293,0.5251068447514299,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.2582223941436006,1.0,1.0,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,1.142561300382222,2.646862439562229,2007,2016.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.504301139180007,1.0,1.0,2.0,57.0,NO,NO,EAP,East Asia & Pacific,NO,"Macao SAR, China",High,2007,23.788124,10.658145,27.58091376094937,24.93405132138713,2.1185311487756393,0.5721791624542858,0.5251068447514299,,2.646862439562229
116,MAR,,86135221236.45038,2008,,,,,Trend,Trend,Trend,,,,,1.1259751,5.9232755,2008,2016.0,2009.0,2011.0,2017.0,2009,2011,Did not Recover,-4.7973004,1.0,3.0,9.0,-2.350987,4.0487227,2008,2011.0,2009.0,,2017.0,2009,Did not Recover,Did not Recover,-6.3997097,1.0,,9.0,24.58921327755127,26.87175607518157,2008,2016.0,2009.0,2009.0,2010.0,2009,2009,2010,-2.2825427976302985,1.0,1.0,2.0,25.18572918761593,30.92047858734753,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-5.7347493997316015,1.0,1.0,9.0,21.211498985575574,26.49262558433648,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-5.2811265987609035,1.0,1.0,9.0,7.987021846991018,11.21487569108702,2008,2010.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-3.2278538440960016,1.0,1.0,9.0,8.639764506532359,9.780933478363881,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.1411689718315223,1.0,1.0,3.0,2.54758147413531,2.6777919855698253,2007,2013.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.13021051143451512,1.0,1.0,3.0,0.8201204514398501,2.3031022405070334,2007,2015.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.4829817890671833,1.0,1.0,10.0,3.736849063325792,4.8230353768784875,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-1.0861863135526946,1.0,1.0,8.0,66.0,NO,NO,MENA,Middle East & North Africa,NO,Morocco,Lower-Middle Income,2008,25.179184,7.8958936,30.92047858734753,26.49262558433648,11.21487569108702,9.780933478363881,2.607234165412527,2.047693103789757,4.4278530030109255
117,MCO,5254701986.754968,5925298013.245033,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-670596026.4900656,1.0,1.0,5.0,-11.31751,14.428902,2007,2009.0,2013.0,,2017.0,2013,Did not Recover,Did not Recover,-25.746412,6.0,,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,65.0,NO,NO,WER,Western Europe,NO,Monaco,High,2007,22.495205,12.028935,,,,,,,
118,MDA,5426334310.879132,5772696091.317648,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-346361780.43851566,1.0,1.0,2.0,-6.0,7.800003999999999,2008,2009.0,2010.0,2010.0,2013.0,2010,2010,2013,-13.800004000000001,2.0,2.0,5.0,,-7.1145372,2007,,,,,Trend,Trend,Trend,,,,,26.37528526334219,38.04099775072906,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-11.665712487386873,1.0,1.0,8.0,19.46628113049156,25.294970760233927,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.828689629742364,1.0,1.0,10.0,17.999917272188288,21.34830409356725,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.3483868213789627,1.0,1.0,10.0,2.3514343668501883,4.3653801169590665,2007,2010.0,2008.0,2012.0,2017.0,2008,2012,Did not Recover,-2.0139457501088773,1.0,5.0,10.0,9.05612038677984,12.046559052928481,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.9904386661486413,1.0,1.0,9.0,2.084179721122396,2.171228070175439,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.08704834905304315,1.0,1.0,3.0,0.9028386655473679,1.522835917740376,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.6199972521930079,1.0,1.0,9.0,,3.330243521326324,2008,,,,,Trend,Trend,Trend,,,,,64.0,NO,NO,ECA,Eastern Europe & Central Asia,YES,Moldova,Lower-Middle Income,2008,22.476404000000002,7.3882985,23.70962829561556,20.379384774289232,2.909411125971635,12.046559052928481,2.084179721122396,1.522835917740376,3.3302435213263237
119,MDG,8707027002.492296,9071129493.653255,2008,2009.0,2009.0,2009.0,2012.0,2009,2009,2012,-364102491.1609592,1.0,1.0,4.0,-4.0138617,7.1285148000000005,2008,2009.0,2016.0,,2017.0,2016,Did not Recover,Did not Recover,-11.1423765,8.0,,9.0,0.82696396,3.8320901,2008,2015.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-3.00512614,1.0,2.0,9.0,7.72436739319412,9.476849875951023,2008,2009.0,2009.0,2009.0,2015.0,2009,2009,2015,-1.7524824827569034,1.0,1.0,7.0,9.86417724039098,13.3089400357691,2008,2009.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-3.44476279537812,1.0,2.0,9.0,9.384977230346863,12.97935690246578,2008,2009.0,2009.0,2010.0,2017.0,2009,2010,Did not Recover,-3.594379672118917,1.0,2.0,9.0,2.3541063775944866,2.766843176069175,2009,2012.0,2010.0,2010.0,2016.0,2010,2010,2016,-0.4127367984746884,1.0,1.0,7.0,1.025163500876768,2.177114244707392,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-1.1519507438306238,2.0,2.0,2.0,,0.8332856577857486,2008,,,,,Trend,Trend,Trend,,,,,1.280371910451882,6.264566952637037,2008,2013.0,2009.0,,2017.0,2009,Did not Recover,Did not Recover,-4.9841950421851555,1.0,,9.0,0.1882763422906731,0.4575535803832932,2007,2011.0,2008.0,2009.0,2009.0,2008,2009,2009,-0.26927723809262005,1.0,2.0,2.0,58.0,NO,NO,SSA,Sub-Saharan Africa,YES,Madagascar,Low Income,2008,22.928362,6.1172962,13.3089400357691,12.97935690246578,2.3841919492168357,2.1771142447073917,0.8332856577857486,6.264566952637037,0.3295831333033185
120,MDV,2412877397.497055,2600891737.914866,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-188014340.4178109,1.0,1.0,3.0,-7.228838400000001,9.485336300000002,2008,2009.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-16.7141747,2.0,2.0,9.0,-11.54419,-0.28984082,2007,2009.0,2014.0,2014.0,2014.0,2014,2014,2014,-11.254349179999998,7.0,7.0,7.0,22.403111606165734,27.430547487443427,2007,2011.0,2008.0,2008.0,2009.0,2008,2008,2009,-5.0274358812776905,1.0,1.0,2.0,17.6528980679547,27.14070666945432,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-9.487808601499623,1.0,1.0,10.0,8.84753539195267,12.14760610495505,2007,2010.0,2008.0,2008.0,2013.0,2008,2008,2013,-3.3000707130023805,1.0,1.0,6.0,0.6136617465060823,0.8281459572858273,2008,2010.0,2009.0,2009.0,2013.0,2009,2009,2013,-0.21448421077974497,1.0,1.0,5.0,1.917051525853482,2.192454517316091,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.27540299146260905,1.0,1.0,3.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,3.4904562628589515,8.724649801379886,2007,2014.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.234193538520935,1.0,1.0,10.0,5.417415519522841,14.993100564499269,2007,2013.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-9.575685044976428,1.0,1.0,10.0,60.0,NO,NO,SA,South Asia,YES,Maldives,Upper-Middle Income,2008,21.679121,8.927663800000001,23.720466347972625,11.57891116690168,0.8281459572858273,2.192454517316091,,8.421776661966502,12.14155518107095
121,MEX,1006297786022.872,1062456519192.315,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-56158733169.44287,1.0,1.0,3.0,-5.2857447,1.1435875,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-6.4293322,2.0,2.0,2.0,-5.1354637,-3.2570603,2008,2009.0,,,2016.0,Did not Recover,Did not Recover,2016,-1.8784034,,,8.0,20.97557988819975,22.10453232054615,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.1289524323463986,1.0,1.0,9.0,16.434548309758643,18.847471986465766,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.4129236767071203,1.0,1.0,9.0,9.679800678464428,10.023446132177419,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.3436454537129912,1.0,1.0,2.0,4.8668402566522735,5.0926221380379415,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.22578188138566715,1.0,1.0,2.0,3.35281712374494,3.701261550043104,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.34844442629816363,1.0,1.0,2.0,0.6226513741515866,0.7123369777912251,2009,2012.0,2010.0,2010.0,2014.0,2010,2010,2014,-0.08968560363963851,1.0,1.0,5.0,0.1970079644652591,0.3069577500131536,2008,2012.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.10994978554789453,1.0,1.0,9.0,4.140307991931634,8.824025854288339,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.683717862356705,1.0,1.0,9.0,63.0,YES,YES,LAC,Latin America & the Caribbean,NO,Mexico,Upper-Middle Income,2008,27.691605,9.1428671,18.847471986465763,10.023446132177419,5.092622138037941,3.7012615500431036,0.4894190879766227,0.3069577500131536,8.824025854288339
122,MHL,154968025.1299167,160180179.9035276,2007,2009.0,2008.0,2008.0,2010.0,2008,2008,2010,-5212154.77361089,1.0,1.0,3.0,-1.644872,3.653177,2007,2008.0,2010.0,2010.0,2010.0,2010,2010,2010,-5.298049,3.0,3.0,3.0,-35.894627,-35.284771,2008,2009.0,,,2010.0,Did not Recover,Did not Recover,2010,-0.6098560000000006,,,2.0,49.313126626039924,56.05896596354347,2008,2014.0,2009.0,2009.0,2016.0,2009,2009,2016,-6.745839337503548,1.0,1.0,8.0,19.037433155080205,20.97402597402598,2007,2012.0,2008.0,2008.0,2013.0,2008,2008,2013,-1.936592818945769,1.0,1.0,6.0,15.61497326203209,17.597402597402606,2007,2012.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.9824293353705131,1.0,1.0,2.0,6.042780748663103,11.10389610389611,2007,2012.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-5.061115355233008,1.0,1.0,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,3.689839572192514,5.612903225806451,2008,2012.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.9230636536139367,1.0,1.0,9.0,2.064516129032258,3.870967741935484,2008,2009.0,2009.0,2011.0,2013.0,2009,2011,2013,-1.8064516129032258,1.0,3.0,5.0,61.0,NO,NO,EAP,East Asia & Pacific,YES,Marshall Islands,Upper-Middle Income,2007,18.891809,8.03018,20.97402597402598,17.597402597402603,11.10389610389611,,,6.103896103896104,3.3766233766233773
123,MKD,9101472903.22735,9134229607.671095,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-32756704.44374466,1.0,1.0,2.0,-0.45592037,6.473485,2007,2012.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-6.9294053700000005,1.0,1.0,10.0,-9.9705276,-6.5006099000000015,2007,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-3.4699177000000003,,,10.0,27.783137674492888,31.33938864797334,2009,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-3.5562509734804517,1.0,1.0,8.0,18.49777590778404,23.28327990551713,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.785503997733091,1.0,1.0,9.0,15.66077096421335,18.718707175593806,2007,2013.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.057936211380456,1.0,1.0,10.0,2.849778124417456,4.169779941671287,2008,2012.0,2009.0,2009.0,2015.0,2009,2009,2015,-1.3200018172538313,1.0,1.0,7.0,7.460363464614263,8.849818578719137,2007,2015.0,2008.0,2008.0,2011.0,2008,2008,2011,-1.3894551141048757,1.0,1.0,4.0,3.1879431988220555,3.5667450635443787,2007,2013.0,2008.0,2008.0,2016.0,2008,2008,2016,-0.3788018647223232,1.0,1.0,9.0,0.7692940742887608,1.6626931875169288,2007,2015.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.893399113228168,1.0,1.0,10.0,1.971074481976988,3.10925787558148,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.138183393604492,1.0,1.0,9.0,58.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,"Macedonia, FYR",Upper-Middle Income,2007,22.882019,8.341157,22.79498724821596,18.718707175593806,3.9690095443952482,8.849818578719137,3.5667450635443787,1.6626931875169288,2.7890337338993643
124,MLI,,9677529938.792023,2008,,,,,Trend,Trend,Trend,,,,,-0.83617926,4.7733793,2008,2012.0,2009.0,2009.0,2010.0,2009,2009,2010,-5.60955856,1.0,1.0,2.0,,1.8678933,2008,,,,,Trend,Trend,Trend,,,,,11.989087520228699,13.048286086874333,2007,2012.0,2008.0,2008.0,2013.0,2008,2008,2013,-1.059198566645632,1.0,1.0,6.0,13.13775420975651,14.59799419102804,2007,2011.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.4602399812715294,1.0,1.0,2.0,11.89578767287992,12.47963286518487,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.5838451923049508,1.0,1.0,2.0,3.4283986836048346,3.657823426002463,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.22942474239762856,1.0,1.0,2.0,4.412099476235952,4.761830356399564,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.3497308801636114,1.0,1.0,2.0,0.0764847692225041,0.8071279546178034,2008,2011.0,2009.0,2015.0,2015.0,2009,2015,2015,-0.7306431853952993,1.0,7.0,7.0,1.472585406518309,1.598376623127127,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.12579121660881798,1.0,1.0,2.0,0.5464355910110142,2.1183613258431637,2007,2016.0,2008.0,2008.0,2010.0,2008,2008,2010,-1.5719257348321491,1.0,1.0,3.0,60.0,YES,NO,SSA,Sub-Saharan Africa,YES,Mali,Low Income,2008,22.993073000000003,6.5286802999999995,13.90809967777175,11.89578767287992,3.4283986836048346,4.4120994762359524,0.8071279546178034,1.472585406518309,2.012312004891824
