Country_Code,year,Country,Tax_Revenue,Total_Non_Tax_Revenue,Total_Revenue,Direct_taxes,Income_Taxes,PIT,CIT,Indirect_Taxes,Tax_on_Goods_and_Services,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Social_Contributions,Property_Tax,Other_Taxes,Resource_Taxes,Non_Res_Tax_Rev_incl_SC,Non_Res_Tax_Rev_excl_SC,Direct_excl_SC_incl_Res,Direct_excl_SC_excl_Res,Export_Taxes,Import_Taxes,Total_Revenue_excl_SC,Tax_Revenue_incl_SC,Tax_Revenue_real_USD,gr_Tax_Revenue,Tax_Revenue_current_LCU,outlier,Resource_Rich,Oil_Gas_Rich,Region_Code,Region_Desc,Country_Name,Income_Group,Income_Desc,Country_Code2,Small_States,IDA_IBRD,IDA_IBRD_Desc,DSSI
ERI,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,SSA,Sub-Saharan Africa,Eritrea,Low_Income,Low Income,ER,NO,IDA,IDA,NULL
ERI,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,SSA,Sub-Saharan Africa,Eritrea,Low_Income,Low Income,ER,NO,IDA,IDA,NULL
ESP,2003,Spain,0.21399808,0.048288248,0.26,0.222344316,0.092775545,0.061840535,0.030935011,0.108333971,0.108204962,0.070367382,0.025918424,0.000125322,0.117891658,0.011677113,3.69E-06,,0.331889738,0.21399808,0.104452658,0.104452658,,0.000125322,,,2.71182E+11,0.024514649,1.71683E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2004,Spain,0.223683937,0.045449938,0.27,0.227597121,0.097302933,0.062585644,0.034717289,0.11277973,0.112671637,0.075147389,0.02558116,0.000102344,0.118133766,0.012160423,5.75E-06,,0.341817703,0.223683937,0.109463355,0.109463355,,0.000102344,,,2.92308E+11,0.077902795,1.92242E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2005,Spain,0.234610255,0.044462569,0.28,0.23413506,0.103339064,0.064601033,0.038738032,0.116841652,0.116742564,0.079852041,0.024787951,9.16E-05,0.117896459,0.012899537,7.46E-06,,0.352506714,0.234610255,0.116238601,0.116238601,,9.16E-05,,,3.17783E+11,0.087151369,2.17567E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2006,Spain,0.242702357,0.04477428,0.29,0.242113062,0.110753198,0.069240794,0.041512405,0.116989504,0.116886204,0.081005068,0.023841397,9.64E-05,0.117963466,0.013396398,6.89E-06,,0.360665823,0.242702357,0.124149597,0.124149597,,9.64E-05,,,3.42231E+11,0.076934053,2.4363E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2007,Spain,0.247261991,0.046069234,0.29,0.25431449,0.122129066,0.074675626,0.04745344,0.1096404,0.109543917,0.074776704,0.023530996,8.55E-05,0.118275232,0.013910192,1.10E-05,,0.365537222,0.247261991,0.136039259,0.136039259,,8.55E-05,,,3.61229E+11,0.055511025,2.6594E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2008,Spain,0.20468089,0.045791464,0.25,0.231430331,0.098663749,0.069905126,0.028758623,0.09067406,0.090586202,0.058424218,0.022026447,8.16E-05,0.118823894,0.013942687,6.21E-06,,0.323504784,0.20468089,0.112606437,0.112606437,,8.16E-05,,,3.01674E+11,-0.164866765,2.27102E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2009,Spain,0.18089033,0.049793367,0.23,0.22114142,0.089477779,0.06604139,0.023436389,0.077610022,0.077289984,0.045731733,0.021875296,6.82E-05,0.119068526,0.012595116,0.000251848,,0.299958856,0.18089033,0.102072894,0.102072894,,6.82E-05,,,2.56577E+11,-0.149490665,1.9343E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2010,Spain,0.196645928,0.050601624,0.25,0.219744949,0.088449373,0.068896841,0.019552531,0.093532157,0.092980036,0.060939754,0.022229453,7.64E-05,0.118003748,0.013291828,0.000475715,,0.314649676,0.196645928,0.101741201,0.101741201,,7.64E-05,,,2.79379E+11,0.088872362,2.10944E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2011,Spain,0.195563471,0.050450155,0.25,0.222205407,0.090528909,0.071762597,0.018766312,0.090072802,0.089426193,0.058228688,0.021435176,8.15E-05,0.118137094,0.013539404,0.000565096,,0.313700564,0.195563471,0.104068313,0.104068313,,8.15E-05,,,2.75579E+11,-0.013603507,2.08033E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2012,Spain,0.207842889,0.055095842,0.26,0.228077074,0.096866901,0.074655629,0.022211272,0.093964145,0.093880939,0.060120109,0.021378266,7.00E-05,0.1155561,0.015654073,1.32E-05,,0.323398989,0.207842889,0.112520973,0.112520973,,7.00E-05,,,2.84215E+11,0.031337291,2.14307E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2013,Spain,0.217165868,0.057020286,0.27,0.228041061,0.096543983,0.075224725,0.021319257,0.101097238,0.100943606,0.065186824,0.02362277,8.07E-05,0.113235089,0.018261989,7.30E-05,,0.330400958,0.217165868,0.114805972,0.114805972,,8.07E-05,,,2.92701E+11,0.029858098,2.21585E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2014,Spain,0.221655221,0.054129378,0.28,0.231349814,0.096722348,0.075861827,0.020860521,0.104406747,0.104125855,0.068258638,0.023633135,9.75E-05,0.115545926,0.01908154,0.00018344,,0.337201147,0.221655221,0.115803888,0.115803888,,9.75E-05,,,3.02886E+11,0.034797629,2.28783E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2015,Spain,0.224022478,0.049682323,0.27,0.227756657,0.095720499,0.071951796,0.023768704,0.107538545,0.107277893,0.070806757,0.023769618,8.78E-05,0.112921691,0.019114468,0.000172853,,0.336944168,0.224022478,0.114834967,0.114834967,,8.78E-05,,,3.17861E+11,0.049441223,2.41404E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2016,Spain,0.220804552,0.04694819,0.27,0.226181194,0.094027311,0.071333728,0.022693584,0.1061798,0.105944528,0.070957291,0.022909325,8.61E-05,0.113217555,0.018936327,0.000149154,,0.334022107,0.220804552,0.112963638,0.112963638,,8.61E-05,,,3.22792E+11,0.015513289,2.45941E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2017,Spain,0.22321305,0.043637223,0.27,0.22988909,0.096862786,0.073738768,0.023124018,0.106713297,0.106520283,0.072181851,0.022533022,8.63E-05,0.115037636,0.017988668,0.000106755,,0.338250686,0.22321305,0.114851454,0.114851454,,8.63E-05,,,3.36016E+11,0.040968602,2.59344E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2018,Spain,0.229045101,0.046106742,0.28,0.236062759,0.101546776,0.076657658,0.024889118,0.108577643,0.108333292,0.074258727,0.022061747,8.01E-05,0.11718028,0.017335703,0.000164277,,0.346225381,0.229045101,0.11888248,0.11888248,,8.01E-05,,,3.53174E+11,0.05106312,2.75826E+11,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
ESP,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,WER,Western Europe,Spain,High_Income,High Income,ES,NO,NONE,Not IDA-IBRD,NULL
EST,2003,Estonia,0.20208962,0.060587563,0.26,0.188959762,0.08017947,0.064425011,0.015754458,0.118628258,0.118238455,0.081420896,0.030802469,0.000389803,0.1054984,0.003281893,NULL,,0.30758802,0.20208962,0.083461363,0.083461363,,0.000389803,,,3458756642,0.083727917,1767806237,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2004,Estonia,0.207351678,0.054703355,0.26,0.18434329,0.078694763,0.062206424,0.016488339,0.12423793,0.124158142,0.082441694,0.035949264,7.98E-05,0.102541939,0.003106588,NULL,,0.309893617,0.207351678,0.08180135,0.08180135,,7.98E-05,,,3788981151,0.095474919,2027119764,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2005,Estonia,0.196581687,0.050904199,0.25,0.172980769,0.068964361,0.054889732,0.014074629,0.122805222,0.122805222,0.08011115,0.036223536,NULL,0.101164432,0.002851976,NULL,,0.297746119,0.196581687,0.071816337,0.071816337,,,,,3933087275,0.038032948,2228541214,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2006,Estonia,0.204731215,0.05892707,0.26,0.172021975,0.069765504,0.055045351,0.014720153,0.130634172,0.130634172,0.089601062,0.033627314,NULL,0.09981786,0.002438611,NULL,,0.304549075,0.204731215,0.072204115,0.072204115,,,,,4494231910,0.142672816,2776262138,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2007,Estonia,0.207230319,0.054946033,0.26,0.177777303,0.072973962,0.057058357,0.015915605,0.129962193,0.129962193,0.086793707,0.035167998,NULL,0.102650771,0.00215257,NULL,,0.30988109,0.207230319,0.075126532,0.075126532,,,,,4893621031,0.088867047,3398316742,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2008,Estonia,0.198357976,0.05557579,0.25,0.193310494,0.076757423,0.060754297,0.016003125,0.116745402,0.116745402,0.077404736,0.032256281,NULL,0.113652482,0.002900589,NULL,,0.312010458,0.198357976,0.079658012,0.079658012,,,,,4445734435,-0.091524577,3300336730,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2009,Estonia,0.219539825,0.086603574,0.31,0.204926119,0.073520265,0.055485505,0.018034759,0.141239797,0.141239797,0.086133549,0.0490698,NULL,0.128010836,0.003395018,NULL,,0.347550661,0.219539825,0.076915283,0.076915283,,,,,4210261467,-0.052966044,3120058507,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2010,Estonia,0.202826135,0.072095338,0.27,0.19521197,0.065287339,0.052248713,0.013038626,0.132482425,0.132482425,0.084973807,0.041623875,NULL,0.126472518,0.003452113,NULL,,0.329298653,0.202826135,0.068739453,0.068739453,,,,,3994378450,-0.051275442,3014138545,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2011,Estonia,0.197159267,0.069535074,0.27,0.180255979,0.062217032,0.050268309,0.011948722,0.130155258,0.130155258,0.081990129,0.042275752,NULL,0.114980155,0.003058792,NULL,,0.312139422,0.197159267,0.065275824,0.065275824,,,,,4171808840,0.044420025,3317563495,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2012,Estonia,0.203827489,0.072050302,0.28,0.179631045,0.065574206,0.051590494,0.013983713,0.133378206,0.133378206,0.083802005,0.043814193,NULL,0.110809927,0.003246912,NULL,,0.314637416,0.203827489,0.068821118,0.068821118,,,,,4447677343,0.066126832,3679236393,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2013,Estonia,0.205473126,0.068940262,0.27,0.18346556,0.071306152,0.054146482,0.01715967,0.129649031,0.129649031,0.081853097,0.041833132,NULL,0.109151999,0.003007408,NULL,,0.314625125,0.205473126,0.074313561,0.074313561,,,,,4543943799,0.021644209,3910850545,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2014,Estonia,0.21105441,0.063232012,0.27,0.184121407,0.073271556,0.056189296,0.01708226,0.133359167,0.133359167,0.084792864,0.041824579,NULL,0.107928642,0.002921209,NULL,,0.318983053,0.21105441,0.076192765,0.076192765,,,,,4806800889,0.057847786,4259075889,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2015,Estonia,0.220076557,0.06353426,0.28,0.190306996,0.077315465,0.05689924,0.020416226,0.138331296,0.138331296,0.090100087,0.041828505,NULL,0.110201136,0.002790396,NULL,,0.330277692,0.220076557,0.080105861,0.080105861,,,,,5104752761,0.061985482,4573678316,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2016,Estonia,0.22320236,0.054453213,0.28,0.189739559,0.075037798,0.058022034,0.017015765,0.143873974,0.143873974,0.09100673,0.045971236,NULL,0.111982115,0.002719646,NULL,,0.335184475,0.22320236,0.077757444,0.077757444,,,,,5342298345,0.0465342,4895159882,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2017,Estonia,0.214572258,0.060196837,0.27,0.185223334,0.071920003,0.056545256,0.015374748,0.138620458,0.138620458,0.090355821,0.041633159,NULL,0.110876094,0.002427238,NULL,,0.325448351,0.214572258,0.074347241,0.074347241,,,,,5418161005,0.014200379,5119210853,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2018,Estonia,0.213174835,0.057846827,0.27,0.190712475,0.074091258,0.05420149,0.019889768,0.135221232,0.135221232,0.089498003,0.038870794,NULL,0.114394684,0.002226532,NULL,,0.327569519,0.213174835,0.076317791,0.076317791,,,,,5617323910,0.036758396,5529246581,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
EST,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,ECA,Eastern Europe & Central Asia,Estonia,High_Income,High Income,EE,YES,NONE,Not IDA-IBRD,NULL
ETH,2003,Ethiopia,0.111403936,0.039288031,0.15,,0.038896097,0.011257974,0.023124122,0.070723862,0.020826576,NULL,NULL,0.048180884,NULL,0.001797492,0.001716402,,,0.111403936,0.040680074,0.040680074,1.35E-05,,,,1566796455,-0.077713707,8243399183,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2004,Ethiopia,0.124759769,0.034433056,0.16,,0.035817242,0.010844697,0.01614121,0.085522101,0.023325249,NULL,NULL,0.060355084,NULL,0.003431866,0.001841768,,,0.124759769,0.039249108,0.039249108,,,,,1992783829,0.27188431,10894742751,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2005,Ethiopia,0.115492459,0.029660267,0.15,,0.0332467,0.010545045,0.017363925,0.078882896,0.023623881,NULL,NULL,0.053526349,NULL,0.003362863,0.001723351,,,0.115492459,0.036609563,0.036609563,,,,,2062784934,0.035127295,12391151078,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2006,Ethiopia,0.106724254,0.040484213,0.15,,0.028785926,0.010658104,0.013740964,0.073099217,0.021843837,NULL,NULL,0.049649881,NULL,0.004831573,0.001605499,,,0.106724254,0.033625037,0.033625037,,,,,2112707160,0.024201372,14157146573,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2007,Ethiopia,0.100140222,0.025638066,0.13,,0.028090504,0.010548365,0.013866368,0.070318586,0.021460268,NULL,NULL,0.047254136,NULL,0.001731132,0.001604182,,,0.100140222,0.029821636,0.029821636,,,,,2209473668,0.045802139,17355179842,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2008,Ethiopia,0.095153378,0.023959254,0.12,,NULL,NULL,NULL,0.068655475,0.021908345,NULL,NULL,0.046747131,NULL,NULL,NULL,,,0.095153378,0.026497903,0.026497903,,,,,2325944038,0.052714079,23807997618,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2009,Ethiopia,0.08589226,0.033103383,0.12,,NULL,NULL,NULL,0.056689839,0.021696696,NULL,NULL,0.034993143,NULL,NULL,NULL,,,0.08589226,0.029199459,0.029199459,,,,,2284379035,-0.017870165,29028591147,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2010,Ethiopia,0.112231599,0.027325279,0.14,,NULL,NULL,NULL,0.073617089,0.02779426,NULL,NULL,0.045822829,NULL,NULL,NULL,,,0.112231599,0.03861451,0.03861451,,,,,3359517152,0.470647866,43307535611,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2011,Ethiopia,0.114508648,0.019684359,0.13,,NULL,NULL,NULL,0.076553305,0.030490468,NULL,NULL,0.046062837,NULL,NULL,NULL,,,0.114508648,0.037955343,0.037955343,,,,,3810833852,0.134339752,58980947441,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2012,Ethiopia,0.114729047,0.022913695,0.14,,NULL,NULL,NULL,0.076114039,0.031212617,NULL,NULL,0.044901422,NULL,NULL,NULL,,,0.114729047,0.038615009,0.038615009,,,,,4148356745,0.088569302,85740057135,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2013,Ethiopia,0.123436853,0.019686915,0.14,,NULL,NULL,NULL,0.081458403,0.037419788,NULL,NULL,0.044037461,NULL,NULL,NULL,,,0.123436853,0.041979604,0.041979604,,,,,4935521541,0.1897534,1.0701E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2014,Ethiopia,0.125486296,0.01230646,0.14,,NULL,NULL,NULL,0.08116136,0.038176891,NULL,NULL,0.04298447,NULL,NULL,NULL,,,0.125486296,0.044324936,0.044324936,,,,,5532133154,0.120881169,1.33118E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2015,Ethiopia,0.127335875,0.0164196,0.14,,NULL,NULL,NULL,0.0809955,0.040324016,NULL,NULL,0.040671484,NULL,NULL,NULL,,,0.127335875,0.046341146,0.046341146,,,,,6197071761,0.120195698,1.65277E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2016,Ethiopia,0.123611784,0.02678623,0.15,,NULL,NULL,NULL,0.076998489,0.036303014,NULL,NULL,0.040695475,NULL,NULL,NULL,,,0.123611784,0.046613295,0.046613295,,,,,6583333303,0.062329687,1.93835E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2017,Ethiopia,0.116267188,0.026312841,0.14,,NULL,NULL,NULL,0.07122695,0.034604166,NULL,NULL,0.036622784,NULL,NULL,NULL,,,0.116267188,0.045039685,0.045039685,,,,,6784405050,0.030542544,2.13093E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2018,Ethiopia,0.106749225,0.015619679,0.12,,NULL,NULL,NULL,0.062436514,0.030483312,NULL,NULL,0.031953202,NULL,NULL,NULL,,,0.106749225,0.044312712,0.044312712,,,,,6653593161,-0.019281262,2.34861E+11,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2019,NULL,0.099770646,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
ETH,2020,NULL,0.092307122,0,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,NULL,NULL,0,NO,NO,SSA,Sub-Saharan Africa,Ethiopia,Low_Income,Low Income,ET,NO,IDA,IDA,1
FIN,2003,Finland,0.310742209,0.094384655,0.41,0.284935554,0.164018412,0.13134274,0.032675672,0.13833053,0.137954417,0.084618905,0.040923772,NULL,0.113190322,0.00772682,0.000376113,,0.423932531,0.310742209,0.171745232,0.171745232,,,,,69180766466,-0.004809129,47154819413,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2004,Finland,0.30597869,0.09597192,0.4,0.281098015,0.161040088,0.127254087,0.033786001,0.136115265,0.135762079,0.084758273,0.037696272,NULL,0.112029258,0.008028669,0.000353186,,0.418007948,0.30597869,0.169068757,0.169068757,,,,,70839683726,0.023979458,48576564807,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2005,Finland,0.306143301,0.096468186,0.4,0.283810788,0.160875565,0.128966764,0.031908801,0.136220423,0.13580697,0.086958779,0.036268292,NULL,0.114787777,0.008147445,0.000413452,,0.420931078,0.306143301,0.169023011,0.169023011,,,,,72848091006,0.028351443,50417821788,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2006,Finland,0.303997886,0.099701252,0.4,0.285070054,0.160162584,0.127641233,0.032521351,0.135350212,0.135014284,0.087376152,0.035313032,NULL,0.117435958,0.007471512,0.000335928,,0.421433844,0.303997886,0.167634096,0.167634096,,,,,75250911176,0.032983983,52560322489,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2007,Finland,0.300074012,0.102916774,0.4,0.283979215,0.162489464,0.125225756,0.037263708,0.129486301,0.129116982,0.085130606,0.03218424,NULL,0.114456641,0.00703311,0.000369319,,0.414530652,0.300074012,0.169522574,0.169522574,,,,,78215930865,0.039401778,56135445480,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2008,Finland,0.29619261,0.109727491,0.41,0.283188328,0.160049527,0.126709311,0.033340217,0.127023598,0.126647484,0.083162485,0.031686344,NULL,0.115075528,0.008063273,0.000376114,,0.411268138,0.29619261,0.1681128,0.1681128,,,,,77809499612,-0.005196272,57539857358,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2009,Finland,0.286346018,0.108337031,0.39,0.27493575,0.145819267,0.126596761,0.019222506,0.131911283,0.131531675,0.086182185,0.032393278,NULL,0.121337255,0.007779228,0.000379609,,0.407683273,0.286346018,0.153598495,0.153598495,,,,,69148983667,-0.111304095,52042529765,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2010,Finland,0.285135602,0.108067493,0.39,0.272602111,0.144004982,0.119782774,0.024222207,0.132061239,0.131694639,0.085348879,0.03339785,NULL,0.120330019,0.00826711,0.000366601,,0.405465621,0.285135602,0.152272092,0.152272092,,,,,71050428763,0.027497803,53646267575,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2011,Finland,0.297851059,0.108450432,0.41,0.276285216,0.148152796,0.122127318,0.026025477,0.140693135,0.140324445,0.090197749,0.036964966,NULL,0.120081846,0.008050575,0.00036869,,0.417932906,0.297851059,0.15620337,0.15620337,,,,,76109729930,0.071207187,58973914070,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2012,Finland,0.298551748,0.108723026,0.41,0.279815148,0.145285764,0.124325251,0.020960514,0.143499668,0.143126528,0.092384472,0.037383646,NULL,0.125678505,0.008850879,0.00037314,,0.424230253,0.298551748,0.154136644,0.154136644,,,,,75222606049,-0.011655854,60019947818,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2013,Finland,0.308691224,0.108949556,0.42,0.286083763,0.150766995,0.127273447,0.023493548,0.147276497,0.146963184,0.095354727,0.036770169,NULL,0.12548169,0.009835078,0.000313313,,0.434172915,0.308691224,0.160602073,0.160602073,,,,,77076016413,0.024639008,63072099676,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2014,Finland,0.309304333,0.107726965,0.42,0.287489333,0.152096212,0.132982116,0.019114096,0.146670244,0.146303037,0.094971351,0.035904157,NULL,0.125676628,0.009716493,0.000367207,,0.434980961,0.309304333,0.161812705,0.161812705,,,,,76947286093,-0.001670174,63994138650,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
FIN,2015,Finland,0.309284296,0.104996429,0.41,0.289475165,0.153004385,0.131512589,0.021491796,0.144940826,0.144557972,0.093383202,0.036290744,NULL,0.125911582,0.010559198,0.000382854,,0.435195878,0.309284296,0.163563583,0.163563583,,,,,77360605294,0.005371459,65378060979,0,NO,NO,WER,Western Europe,Finland,High_Income,High Income,FI,NO,NONE,Not IDA-IBRD,NULL
